Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20
Արագածոտն,Թալին / Զովասար,գ. Զովասարի մ/դ,26,2,1,3,2,1,3,3,1,3,2,1,4
Կոտայք,Նաիրի / Զովունի,գ. Զովունիի Ռ.Բաղդասարյանի անվ. մ/դ,437,49,35,47,40,41,32,34,37,39,32,34,17
Կոտայք,Աբովյան / Զովք,գ. Զովքի Գ.Շահինյանի անվ. մ/դ,65,5,6,10,7,6,7,3,2,5,4,5,5
Տավուշ,Նոյեմբերյան / Զորական,գ. Զորականի մ/դ,63,6,7,3,7,8,5,5,4,4,7,5,2
Շիրակ,Ամասիա / Զորակերտ,գ. Զորակերտի մ/դ,3,- չունի -,- չունի -,- չունի -,1,1,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Արարատ,Մասիս / Զորակ,գ. Զորակի Մոնթե Մելքոնյանի անվան մ/դ,150,11,20,16,16,9,18,8,11,9,14,6,12
Կոտայք,Նաիրի / Զորավան,գ. Զորավանի մ/դ,126,8,9,11,19,8,13,11,8,17,9,10,3
Շիրակ,Աշոցք / Զույգաղբյուր,գ. Զույգաղբյուրի մ/դ,29,2,2,3,2,4,2,2,3,1,4,1,3
Արագածոտն,Թալին / Թաթուլ,գ. Թաթուլի մ/դ,46,3,7,3,6,2,5,6,1,4,3,4,2
Արմավիր,Վաղարշապատ / Թաիրով,գ. Թաիրովի մ/դ,243,19,26,26,18,30,22,20,17,17,11,23,14
Վայոց Ձոր,Եղեգնաձոր / Թառաթումբ,գ. Թառաթումբի մ/դ,19,- չունի -,6,2,1,2,- չունի -,- չունի -,2,4,1,- չունի -,1
Սյունիք,Սիսիան / Թասիկ,գ. Թասիկի հմ/դ,11,3,- չունի -,3,2,1,1,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -
Շիրակ,Աշոցք / Թավշուտ,գ. Թավշուտի մ/դ,20,1,- չունի -,2,1,4,5,- չունի -,2,4,- չունի -,- չունի -,1
Կոտայք,Նաիրի / Թեղենիք,գ. Թեղենիքի Վ.Ջինիշյանի անվ. մ/դ,16,1,3,- չունի -,3,3,2,1,1,1,1,- չունի -,- չունի -
Տավուշ,Դիլիջան / Թեղուտ,գ. Թեղուտի մ/դ,127,8,9,15,9,5,14,12,7,11,12,15,10
Լոռի,Ալավերդի / Թեղուտ,գ. Թեղուտի մ/դ,56,4,3,5,9,4,4,8,3,5,5,3,3
Գեղարքունիք,Ճամբարակ / Թթուջուր,գ. Թթուջուրի մ/դ,48,4,4,2,5,6,4,5,5,3,2,2,6
Արագածոտն,Ապարան / Թթուջուր,գ. Թթուջրի հմ/դ,8,- չունի -,2,2,1,- չունի -,- չունի -,1,1,1,- չունի -,- չունի -,- չունի -
Արագածոտն,Թալին / Թլլք,գ. Թլիկի հմ/դ,7,- չունի -,- չունի -,1,2,- չունի -,1,1,2,- չունի -,- չունի -,- չունի -,- չունի -
Տավուշ,Տավուշ / Իծաքար,գ. Իծաքարի հմ/դ,15,2,- չունի -,3,1,- չունի -,1,3,1,4,- չունի -,- չունի -,- չունի -
Սյունիք,Սիսիան / Իշխանասար,գ. Իշխանասարի հմ/դ,26,1,1,2,7,2,4,2,6,1,- չունի -,- չունի -,- չունի -
Շիրակ,Անի / Իսահակյան,գ. Իսահակյանի մ/դ,55,5,5,6,3,7,4,6,- չունի -,4,6,7,2
Արագածոտն,Թալին / Իրինդ,գ. Իրինդի Մ.Քոթանյանի անվ. մ/դ,34,4,2,3,3,2,5,1,5,2,1,3,3
Արարատ,Արտաշատ / Լանջազատ,գ. Լանջազատի մ/դ,89,4,11,4,7,11,7,8,13,8,4,6,6
Գեղարքունիք,Գավառ / Լանջաղբյուր,գ. Լանջաղբյուրի մ/դ,120,13,19,9,7,10,9,12,8,10,8,7,8
Արարատ,Արարատ / Լանջառ,գ. Լանջառի հմ/դ,11,1,1,2,2,1,- չունի -,- չունի -,3,1,- չունի -,- չունի -,- չունի -
Շիրակ,Անի / Լանջիկ,գ. Լանջիկի մ/դ,47,3,3,5,3,5,3,7,7,3,3,2,3
Սյունիք,Մեղրի / Լեհվազ,գ. Լեհվազի մ/դ,35,5,2,5,4,1,2,2,2,6,4,- չունի -,2
Արմավիր,Արմավիր / Լենուղի,գ. Լենուղու Ջիվանու անվ. մ/դ,108,9,6,12,11,15,8,7,6,9,14,6,5
Լոռի,Ստեփանավան / Լեջան,գ. Լեջանի մ/դ,34,2,5,1,1,4,4,2,1,4,2,2,6
Արմավիր,Բաղրամյան / Լեռնագոգ,գ. Լեռնագոգի Օնիկ Փակումեանի մ/դ,185,9,18,18,17,17,18,9,26,15,12,12,14
Գեղարքունիք,Մարտունի / Լեռնակերտ,գ. Լեռնակերտի հմ/դ,16,3,2,3,3,- չունի -,1,- չունի -,2,2,- չունի -,- չունի -,- չունի -
Շիրակ,Արթիկ / Լեռնակերտ,գ. Լեռնակերտի մ/դ,69,5,4,9,5,10,7,- չունի -,8,7,3,7,4
Լոռի,Տաշիր / Լեռնահովիտ,գ. Լեռնահովիտի մ/դ,92,3,12,7,12,14,10,6,6,6,4,7,5
Սյունիք,Կապան / Լեռնաձոր,գ. Լեռնաձորի հմ/դ,32,1,4,3,4,9,4,- չունի -,3,4,- չունի -,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Լեռնամերձ,գ. Լեռնամերձի հմ/դ,11,2,2,- չունի -,1,1,2,1,1,1,- չունի -,- չունի -,- չունի -
Կոտայք,Հրազդան / Լեռնանիստ,գ. Լեռնանիստի Ս.Նազարյանի անվ. մ/դ,181,21,13,30,24,18,13,14,7,17,18,- չունի -,6
Լոռի,Սպիտակ / Լեռնանցք,գ. Լեռնանցքի մ/դ,85,9,4,13,5,11,7,6,3,8,7,6,6
Լոռի,Գուգարք / Լեռնապատի,գ. Լեռնապատի Ե.Դալլաքյանի անվ. մ/դ,103,7,10,11,11,7,10,7,7,14,8,3,8
Արագածոտն,Արագած / Լեռնապար,գ. Լեռնապարի մ/դ,34,3,4,- չունի -,5,4,2,3,4,3,4,1,1
Լոռի,Սպիտակ / Լեռնավան,գ. Լեռնավանի մ/դ,67,5,6,3,10,7,12,4,5,6,6,1,2
Արագածոտն,Աշտարակ / Լեռնարոտ,գ. Լեռնարոտի Գ.Միքայելյանի անվ. մ/դ,24,- չունի -,1,5,- չունի -,4,4,1,4,2,1,1,1
Շիրակ,Ախուրյան / Լեռնուտ,գ. Լեռնուտի մ/դ,6,- չունի -,1,- չունի -,- չունի -,2,- չունի -,- չունի -,- չունի -,1,- չունի -,2,- չունի -
Լոռի,Գուգարք / Լերմոնտովո,գ. Լերմոնտովոյի մ/դ,78,4,5,9,8,6,3,13,11,9,8,1,1
Գեղարքունիք,Մարտունի / Լիճք,գ. Լիճքի Հ. Թումանյանի անվ. մ/դ,338,27,27,32,18,30,28,34,30,30,36,19,27
Գեղարքունիք,Մարտունի / Լիճք,գ. Լիճքի հմ/դ,24,4,5,1,- չունի -,2,2,3,4,3,- չունի -,- չունի -,- չունի -
Սյունիք,Սիսիան / Լծեն,գ. Լծենի հմ/դ,2,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Սևան / Լճաշեն,գ. Լճաշենի մ/դ,232,23,19,23,18,25,19,23,23,20,17,12,10
Գեղարքունիք,Վարդենիս / Լճավան,գ. Լճավանի Ա․Խաչատրյանի անվ․ մ/դ,26,4,3,1,3,2,- չունի -,2,1,4,4,2,- չունի -
Գեղարքունիք,Գավառ / Լճափ,գ. Լճափի մ/դ,61,4,6,8,7,4,9,7,2,4,7,3,- չունի -
Տավուշ,Նոյեմբերյան / Լճկաձոր,գ. Լճկաձորի հմ/դ,48,8,3,5,7,7,5,3,5,5,- չունի -,- չունի -,- չունի -
Լոռի,Ստեփանավան / Լոռի Բերդ,գ. Լոռի Բերդի հմ/դ,16,- չունի -,- չունի -,2,- չունի -,1,1,7,- չունի -,5,- չունի -,- չունի -,- չունի -
Սյունիք,Սիսիան / Լոր,գ. Լորի մ/դ,9,1,- չունի -,1,1,- չունի -,2,- չունի -,- չունի -,1,- չունի -,1,2
Լոռի,Ալավերդի / Լորուտ,գ. Լորուտի մ/դ,40,6,1,4,1,3,4,6,- չունի -,3,4,5,3
Արմավիր,Արմավիր / Լուկաշեն,գ. Լուկաշինի Հ. Ավետիսյանի անվ. մ/դ,155,15,13,20,22,21,11,12,6,11,6,10,8
Արագածոտն,Ապարան / Լուսագյուղ,գ. Լուսագյուղի մ/դ,59,3,8,6,6,5,5,5,9,3,5,1,3
Արմավիր,Վաղարշապատ / Լուսագյուղ,գ. Լուսագյուղի մ/դ,60,11,5,5,6,6,5,3,2,3,5,3,6
Շիրակ,Արթիկ / Լուսակերտ,գ. Լուսակերտի մ/դ,25,2,- չունի -,4,4,1,2,3,4,3,- չունի -,2,- չունի -
Արագածոտն,Թալին / Լուսակն,գ. Լուսակնի միջնակարգ դպրոց,17,1,2,- չունի -,- չունի -,1,2,2,3,3,2,1,- չունի -
Գեղարքունիք,Վարդենիս / Լուսակունք,գ. Լուսակունքի մ/դ,107,5,9,11,11,10,11,10,6,14,6,6,8
Տավուշ,Իջևան / Լուսահովիտ,գ. Լուսահովիտի հմ/դ,13,4,- չունի -,2,1,4,- չունի -,- չունի -,1,1,- չունի -,- չունի -,- չունի -
Տավուշ,Իջևան / Լուսաձոր,գ. Լուսաձորի հմ/դ,20,3,6,4,- չունի -,2,1,- չունի -,1,3,- չունի -,- չունի -,- չունի -
Լոռի,Սպիտակ / Լուսաղբյուր,գ. Լուսաղբյուրի մ/դ,66,5,11,4,8,8,5,6,7,5,2,3,2
Շիրակ,Անի / Լուսաղբյուր,գ. Լուսաղբյուրի մ/դ,43,2,5,6,3,4,1,6,2,7,4,3,- չունի -
Արարատ,Արարատ / Լուսաշողի,գ. Լուսաշողի մ/դ,34,2,4,7,2,4,2,2,5,1,2,1,2
Արարատ,Արարատ / Լուսառատ,գ. Լուսառատի մ/դ,169,13,13,23,15,24,11,11,20,14,14,6,5
Արմավիր,Արմավիր / Խանջյան,գ. Խանջյանի Ա. Հակոբյանի անվ. մ/դ,115,14,8,15,11,8,9,6,9,8,8,10,9
Գեղարքունիք,Վարդենիս / Խաչաղբյուր,գ. Խաչաղբյուրի մ/դ,58,3,11,2,5,6,4,3,6,4,5,4,5
Տավուշ,Դիլիջան / Խաչարձան,գ. Խաչարձանի մ/դ,25,4,1,- չունի -,7,- չունի -,4,3,2,1,2,1,- չունի -
Վայոց Ձոր,Եղեգնաձոր / Խաչիկ,գ. Խաչիկի մ/դ,39,5,- չունի -,2,4,2,2,4,4,5,4,2,5
Արարատ,Մասիս / Խաչփառ,գ. Խաչփարի մ/դ,158,14,22,15,10,18,15,10,8,11,12,11,12
Սյունիք,Գորիս / Խնածախ,Գ. Խնածախի մ/դ,21,4,4,2,1,1,2,1,- չունի -,- չունի -,1,1,4
Լոռի,Սպիտակ / Խնկոյան,գ. Խնկոյանի hմ/դ,6,1,- չունի -,3,- չունի -,1,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Սյունիք,Գորիս / Խնձորեսկ,գ. Խնձորեսկի մ/դ,116,9,11,14,14,9,6,6,10,15,5,7,10
Վայոց Ձոր,Վայք / Խնձորուտ,գ. Խնձորուտի մ/դ,42,4,3,2,5,4,4,7,4,2,3,3,1
Սյունիք,Գորիս / Խոզնավարի,գ. Խոզնավարի մ/դ,16,2,1,2,1,2,1,- չունի -,1,1,2,3,- չունի -
Սյունիք,Գորիս / Խոտ,գ. Խոտի մ/դ,89,5,9,5,8,9,8,6,8,6,3,10,12
Արմավիր,Վաղարշապատ / Խորոնք,գ. Խորոնքի մ/դ,163,15,17,11,15,17,12,9,17,16,14,9,11
Լոռի,Ալավերդի / Ծաթեր,գ. Ծաթերի հմ/դ,13,1,2,2,2,4,1,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Մարտունի / Ծակքար,գ. Ծակքարի մ/դ,169,6,17,13,16,15,8,18,19,18,13,10,16
Լոռի,Սպիտակ / Ծաղկաբեր,գ. Ծաղկաբերի Դ.Մարտիրոսյանի անվ. մ/դ,63,10,4,4,4,7,5,7,6,5,3,4,4
Արմավիր,Վաղարշապատ / Ծաղկալանջ,գ. Ծաղկալանջի մ/դ,95,9,9,5,9,11,12,12,12,6,4,2,4
Արագածոտն,Ծաղկահովիտ / Ծաղկահովիտ,գ. Ծաղկահովիտի մ/դ,100,3,7,9,9,9,8,9,8,10,9,6,13
Լոռի,Ալավերդի / Ծաղկաշատ,գ. Ծաղկաշատի հմ/դ,5,- չունի -,1,- չունի -,1,2,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Արագածոտն,Ապարան / Ծաղկաշեն,գ. Ծաղկաշենի Կ.Համբարձումյանի անվ. մ/դ,33,5,4,2,2,4,4,7,2,1,1,1,- չունի -
Գեղարքունիք,Գավառ / Ծաղկաշեն,գ. Ծաղկաշենի մ/դ,31,2,1,4,5,3,3,2,3,- չունի -,2,5,1
Շիրակ,Ամասիա / Ծաղկուտ,գ. Ծաղկուտի մ/դ,10,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,2,1,3,2,2,- չունի -,- չունի -
Սյունիք,Կապան / Ծավ,գ. Ծավի մ/դ,12,1,- չունի -,- չունի -,3,1,4,- չունի -,1,- չունի -,1,- չունի -,1
Գեղարքունիք,Վարդենիս / Ծափաթաղ,գ. Ծափաթաղի Հ. Աբրահամյանի անվ. մ/դ,11,1,- չունի -,1,- չունի -,2,- չունի -,2,1,2,1,1,- չունի -
Արմավիր,Վաղարշապատ / Ծիածան,գ. Ծիածանի մ/դ,161,9,8,16,21,17,15,11,11,18,11,12,12
Արագածոտն,Արագած / Ծիլքար,գ. Ծիլքարի մ/դ,37,2,2,7,1,2,2,2,2,3,3,5,6
Սյունիք,Սիսիան / Ծղուկ,գ. Ծղուկի մ/դ,11,- չունի -,2,- չունի -,1,- չունի -,3,- չունի -,1,- չունի -,3,1,- չունի -
Գեղարքունիք,Սևան / Ծովագյուղ,գ. Ծովագյուղի մ/դ,262,24,28,28,25,33,19,22,15,17,16,18,17
Գեղարքունիք,Գավառ / Ծովազարդ,գ. Ծովազարդի մ/դ,126,5,13,11,14,12,7,11,6,16,15,10,6
Գեղարքունիք,Վարդենիս / Ծովակ,գ. Ծովակի մ/դ,125,8,14,7,12,10,11,11,8,9,8,14,13
Գեղարքունիք,Մարտունի / Ծովասար,գ. Ծովասարի Բ. Մուրադյանի անվ. մ/դ,175,10,16,12,21,6,14,15,12,20,17,17,15
Գեղարքունիք,Մարտունի / Ծովինար,գ. Ծովինարի Արծրուն Խաչատրյանի անվ. մ/դ,181,17,20,12,10,14,16,17,12,19,17,13,14
Գեղարքունիք,Մարտունի / Ծովինար,գ. Ծովինարի տ/դ,18,5,7,2,4,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Կաթնաղբյուր,գ. Կաթնաղբյուրի հմ/դ,43,6,8,2,5,3,5,3,4,7,- չունի -,- չունի -,- չունի -
Արագածոտն,Թալին / Կաթնաղբյուր,գ. Կաթնաղբյուրի Մ.Գալշոյանի անվ. մ/դ,70,1,4,10,4,7,6,9,9,4,5,4,7
Լոռի,Ստեփանավան / Կաթնաղբյուր,գ. Կաթնաղբյուրի մ/դ,55,5,3,7,4,4,3,7,6,5,5,4,2
Լոռի,Սպիտակ / Կաթնաջուր,գ. Կաթնաջրի Ս. Սեյրանյանի անվ. մ/դ,84,9,5,8,13,7,9,4,4,8,6,7,4
Լոռի,Տաշիր / Կաթնառատ,գ. Կաթնառատի մ/դ,61,4,2,3,11,7,6,5,2,5,5,8,3
Գեղարքունիք,Ճամբարակ / Կալավան,գ. Կալավանի մ/դ,12,- չունի -,1,3,2,1,1,2,- չունի -,1,- չունի -,- չունի -,1
Գեղարքունիք,Վարդենիս / Կախակն,գ. Կախակնի մ/դ,8,2,- չունի -,1,- չունի -,1,1,1,1,1,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Կաճաճկուտ,գ. Կաճաճկուտի հմ/դ,13,2,2,2,1,2,1,- չունի -,- չունի -,3,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Կամարիս,գ. Կամարիսի մ/դ,163,10,18,17,15,16,12,13,11,16,14,12,9
Շիրակ,Ախուրյան / Կամո,գ. Կամոյի մ/դ,85,11,5,6,13,7,6,11,6,2,9,4,5
Արագածոտն,Ապարան / Կայքի,գ. Կայքի մ/դ,30,1,4,4,2,3,5,3,1,1,4,1,1
Արարատ,Արտաշատ / Կանաչուտ,գ. Կանաչուտի Գ.Եփրեմյանի անվ. մ/դ,74,7,12,12,10,3,4,7,4,6,5,3,1
Արագածոտն,Թալին / Կանչ,գ. Կանչի հմ/դ,4,- չունի -,3,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Կապուտան,գ. Կապուտանի մ/դ,98,8,8,9,12,9,8,10,3,11,8,5,7
Շիրակ,Ախուրյան / Կապս,գ. Կապսի մ/դ,35,3,5,1,3,5,4,3,2,1,4,3,1
Շիրակ,Ախուրյան / Կառնուտ,գ. Կառնուտի մ/դ,62,5,3,7,5,5,6,4,5,6,8,4,4
Արագածոտն,Աշտարակ / Կարբի,գ. Կարբիի մ/դ,352,28,34,28,34,33,30,32,24,23,31,31,24
Կոտայք,Հրազդան / Կարենիս,գ. Կարենիսի մ/դ,42,3,4,4,2,5,5,2,5,6,4,1,1
Արագածոտն,Աշտարակ / Կարին,գ. Կարինի մ/դ,76,5,4,7,5,11,5,4,3,7,8,11,6
Գեղարքունիք,Վարդենիս / Կարճաղբյուր,գ. Կարճաղբյուրի Ա. Գրիգորյանի անվ. մ/դ,106,5,13,10,16,7,9,15,6,9,7,4,5
Սյունիք,Մեղրի / Կարճևան,գ. Կարճևանի հմ/դ,7,1,- չունի -,- չունի -,2,- չունի -,1,1,2,- չունի -,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Կարմիր Աղեգի,գ. Կարմիր Աղեգու հմ/դ,7,1,- չունի -,2,1,2,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Գավառ / Կարմիրգյուղ,գ. Կարմիրգյուղի թիվ 2 մ/դ,172,15,13,9,15,15,15,12,15,16,18,16,13
Գեղարքունիք,Գավառ / Կարմիրգյուղ,գ. Կարմիրգյուղի հ․ 1 մ/դ,182,8,17,16,14,22,20,15,15,16,14,17,8
Արագածոտն,Թալին / Կարմրաշեն,գ. Կարմրաշենի Ա. Ասլանյանի անվան մ/դ,20,- չունի -,1,- չունի -,1,5,3,4,4,2,- չունի -,- չունի -,- չունի -
Վայոց Ձոր,Վայք / Կարմրաշեն,գ. Կարմրաշենի մ/դ,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -
Շիրակ,Աշոցք / Կարմրավան,գ. Կարմրավանի հմ/դ,9,3,1,- չունի -,2,- չունի -,1,- չունի -,- չունի -,2,- չունի -,- չունի -,- չունի -
Արագածոտն,Թալին / Կաքավաձոր,գ. Կաքավաձորի մ/դ,62,4,8,6,5,5,- չունի -,6,6,3,5,5,9
Շիրակ,Աշոցք / Կաքավասար,գ. Կաքավասարի տ/դ,1,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Տավուշ,Իջևան / Կիրանց,գ. Կիրանցի հմ/դ,22,5,2,2,4,4,3,1,- չունի -,1,- չունի -,- չունի -,- չունի -
Տավուշ,Նոյեմբերյան / Կոթի,գ. Կոթիի մ/դ,95,13,4,6,8,7,8,7,8,12,11,6,5
Տավուշ,Նոյեմբերյան / Կողբ,գ. Կողբի Ջ.Կարախանյանի անվ. թիվ 1 մ/դ,145,14,13,10,12,18,14,6,13,6,14,11,14
Լոռի,Ստեփանավան / Կողես,գ. Կողեսի հմ/դ,15,1,3,1,1,3,2,- չունի -,3,1,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Կոշ,գ. Կոշի մ/դ,186,17,23,23,17,12,20,10,21,17,5,8,13
Սյունիք,Գորիս / Կոռնիձոր,գ. Կոռնիձորի մ/դ,54,4,2,4,7,3,7,3,3,4,9,2,6
Կոտայք,Աբովյան / Կոտայք,գ. Կոտայքի Ս.Վարդանյանի անվ. մ/դ,125,5,11,7,19,18,12,9,10,12,5,6,11
Գեղարքունիք,Վարդենիս / Կութ,գ. Կութի մ/դ,5,- չունի -,- չունի -,1,- չունի -,- չունի -,1,1,- չունի -,1,- չունի -,1,- չունի -
Գեղարքունիք,Վարդենիս / Կուտականի,գ. Կուտականի մ/դ,10,1,- չունի -,- չունի -,2,2,1,- չունի -,- չունի -,2,- չունի -,1,1
Լոռի,Ստեփանավան / Կուրթան,գ. Կուրթանի մ/դ,102,10,6,12,15,8,9,6,5,10,7,9,5
Շիրակ,Ախուրյան / Կրաշեն,գ. Կրաշենի հմ/դ,14,5,2,- չունի -,1,1,1,- չունի -,- չունի -,4,- չունի -,- չունի -,- չունի -
Շիրակ,Աշոցք / Կրասար,գ. Կրասարի մ/դ,27,1,1,2,2,2,- չունի -,1,4,5,3,4,2
Լոռի,Ալավերդի / Հագվի,գ. Հագվու հմ/դ,25,- չունի -,3,2,4,3,2,5,5,1,- չունի -,- չունի -,- չունի -
Սյունիք,Գորիս / Հալիձոր,գ. Հալիձորի մ/դ,30,2,3,3,3,4,5,3,- չունի -,4,- չունի -,1,2
Արագածոտն,Թալին / Հակկո,գ. Հակոյի հմ/դ,10,1,2,1,- չունի -,- չունի -,1,- չունի -,2,3,- չունի -,- չունի -,- չունի -
Տավուշ,Դիլիջան / Հաղարծին,գ. Հաղարծինի մ/դ,250,25,20,24,11,24,17,30,18,21,16,22,22
Տավուշ,Նոյեմբերյան / Հաղթանակ,գ. Հաղթանակի մ/դ,97,9,8,11,10,7,13,6,12,6,4,8,3
Լոռի,Ալավերդի / Հաղպատ,գ. Հաղպատի մ/դ,47,3,3,8,1,7,4,1,6,3,1,8,2
Արարատ,Մասիս / Հայանիստ,գ. Հայանիստի մ/դ,185,20,20,17,16,22,20,15,12,19,11,7,6
Արմավիր,Վաղարշապատ / Հայթաղ,գ. Հայթաղի Հ.Կարապետյանի անվ. մ/դ,194,17,15,20,17,15,20,18,17,15,16,13,11
Շիրակ,Անի / Հայկաձոր,գ. Հայկաձորի մ/դ,25,3,2,3,5,2,2,1,3,1,2,- չունի -,1
Արմավիր,Վաղարշապատ / Հայկաշեն,գ. Հայկաշենի Գ.Կիրակոսյանի անվ. մ/դ,50,2,3,8,3,4,5,7,3,5,1,4,5
Շիրակ,Արթիկ / Հայկասար,գ. Հայկասարի հմ/դ,10,2,4,1,- չունի -,1,- չունի -,- չունի -,1,1,- չունի -,- չունի -,- չունի -
Արմավիր,Արմավիր / Հայկավան,գ. Հայկավանի մ/դ,81,10,6,4,6,10,8,7,4,12,8,3,3
Շիրակ,Ախուրյան / Հայկավան,գ. Հայկավանի մ/դ,68,7,7,6,4,10,8,3,8,5,5,2,3
Գեղարքունիք,Գավառ / Հայրավանք,գ. Հայրավանքի մ/դ,57,3,7,2,8,6,6,4,5,7,- չունի -,3,6
Շիրակ,Արթիկ / Հայրենյաց,գ. Հայրենյացի մ/դ,53,5,3,6,1,4,5,4,3,6,4,3,9
Շիրակ,Արթիկ / Հառիճ,գ. Հառիճի մ/դ,71,4,2,8,9,10,2,5,5,8,7,9,2
Կոտայք,Աբովյան / Հատիս,գ. Հատիսի Վ.Վարդանյանի անվ. մ/դ,22,2,1,2,3,1,3,1,3,3,2,1,- չունի -
Լոռի,Սպիտակ / Հարթագյուղ,գ. Հարթագյուղի մ/դ,70,7,11,4,7,5,10,5,3,6,5,3,4
Շիրակ,Աշոցք / Հարթաշեն,գ. Հարթաշենի հմ/դ,4,- չունի -,1,1,1,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -
Սյունիք,Գորիս / Հարթաշեն,գ. Հարթաշենի մ/դ,43,3,4,5,4,4,2,3,3,6,2,3,4
Արագածոտն,Ապարան / Հարթավան,գ. Հարթավանի մ/դ,59,6,2,8,5,4,8,6,2,8,4,4,2
Սյունիք,Գորիս / Հարժիս,գ. Հարժիսի մ/դ,37,5,4,2,- չունի -,5,3,2,4,3,5,2,2
Արագածոտն,Թալին / Հացաշեն,գ. Հացաշենի հմ/դ,18,4,2,4,- չունի -,3,1,1,2,1,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Հացավան,գ. Հացավանի Հ.Մանուկյանի անվ. մ/դ,36,5,3,4,4,3,4,3,4,2,1,2,1
Սյունիք,Սիսիան / Հացավան,գ. Հացավանի մ/դ,16,- չունի -,1,- չունի -,2,3,2,2,2,1,1,1,1
Արմավիր,Արմավիր / Հացիկ,գ. Հացիկի Ա.Բաղդասրյանի անվ. մ/դ,121,12,12,6,10,13,9,10,8,14,11,8,8
Շիրակ,Ախուրյան / Հացիկ,գ. Հացիկի մ/դ,58,6,5,8,5,12,2,4,2,5,1,5,3
Վայոց Ձոր,Վայք / Հերհեր,գ. Հերհերի մ/դ,25,- չունի -,5,2,- չունի -,5,2,2,4,1,1,1,2
Վայոց Ձոր,Եղեգնաձոր / Հերմոն,գ. Հերմոնի հմ/դ,8,- չունի -,1,- չունի -,4,1,1,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Արագածոտն,Արագած / Հնաբերդ,գ. Հնաբերդի մ/դ,112,12,9,8,11,11,10,13,6,10,11,6,5
Արարատ,Արտաշատ / Հնաբերդ,գ. Հնաբերդի մ/դ,61,4,9,9,8,4,4,5,4,3,4,3,4
Լոռի,Ստեփանավան / Հոբարձի,գ. Հոբարձու Ա. Ղուկասյանի անվ. մ/դ,22,3,2,4,1,1,3,1,1,3,- չունի -,2,1
Շիրակ,Ամասիա / Հողմիկ,գ. Հողմիկի մ/դ,14,4,- չունի -,1,1,- չունի -,2,2,1,1,1,1,- չունի -
Շիրակ,Արթիկ / Հոռոմ,գ. Հոռոմի մ/դ,108,8,8,11,17,10,15,10,7,12,5,5,- չունի -
Շիրակ,Ախուրյան / Հովիտ,գ. Հովիտի մ/դ,19,1,1,7,- չունի -,3,- չունի -,1,4,- չունի -,- չունի -,2,- չունի -
Շիրակ,Ախուրյան / Հովունի,գ. Հովունու մ/դ,26,4,2,2,1,5,3,2,1,3,2,1,- չունի -
